date,ville,magasin,transaction_id,client_id,sexe,age_client,categorie,produit,prix_unitaire,quantite,remise_pct,moyen_paiement
2024-02-25,Casablanca,B,T002231,C1360,M,31,Maison,Lampe,1112.06,2,10,Especes
2024-06-26,Rabat,D,T002232,C1393,F,42,Maison,Tapis,981.57,1,0,En ligne
2024-02-28,Fes,D,T002233,C1525,F,41,Electronique,Souris,748.92,1,5,Carte
2024-07-26,Agadir,E,T002234,C1382,M,40,Vetements,T-shirt,438.11,2,10,En ligne
2024-05-16,Agadir,E,T002235,C1542,M,44,Vetements,Sweat,791.24,1,10,Especes
2024-10-05,Agadir,B,T002236,C1425,F,32,Vetements,Sweat,568.07,1,0,En ligne
2024-09-12,Casablanca,A,T002237,C1275,F,44,Alimentation,Cereales,205.35,1,5,Carte
2024-05-06,Agadir,D,T002238,C1625,M,48,Sports,Tapis Yoga,1761.9,1,5,En ligne
2024-02-25,Tanger,A,T002239,C1225,M,38,Alimentation,Cereales,214.23,1,0,En ligne
2024-04-13,Fes,C,T002240,C1317,M,51,Maison,Miroir,785.61,4,10,Especes
2024-05-22,Casablanca,B,T002241,C1330,F,37,Electronique,Clavier,3421.41,2,0,Especes
2024-05-18,Tanger,B,T002242,C1615,M,36,Beaute,Maquillage,487.21,2,0,En ligne
2024-03-05,Agadir,A,T002243,C1230,F,,Beaute,Parfum,266.82,1,5,Especes
2024-03-20,Marrakech,C,T002244,C1190,F,28,Vetements,Sweat,263.61,2,0,CB
2024-11-01,Rabat,A,T002245,C1205,F,32,Beaute,Savon,203.29,1,0,Carte
2024-05-09,Tanger,C,T002246,C1265,M,32,Alimentation,Riz,95.14,2,0,Carte
2024-09-23,Tanger,D,T002247,C1585,F,30,Electronique,Smartphone,384.68,2,15,En ligne
2024-04-08,Casablanca,A,T002248,C1514,F,46,Beaute,Maquillage,210.19,1,0,Carte
2024-06-23,Rabat,D,T002249,C1087,F,39,Alimentation,The,131.91,1,0,En ligne
2024-07-19,Tanger,B,T002250,C1402,F,40,Beaute,Parfum,627.05,3,10,En ligne
2024-01-27,Tanger,A,T002251,C1237,F,25,Alimentation,Cafe,195.67,1,5,carte
2024-11-20,Marrakech,C,T002252,C1128,M,33,Alimentation,Huile,103.43,1,0,Especes
2024-07-17,Casablanca,C,T002253,C1185,F,42,Alimentation,Cereales,161.35,1,0,Carte
2024-08-17,Rabat,C,T002254,C1256,F,45,Beaute,Parfum,271.76,1,0,Especes
2024-09-07,Rabat,B,T002255,C1452,M,50,Alimentation,Cafe,39.08,2,5,En ligne
2024-12-06,Rabat,E,T002256,C1300,M,38,Beaute,Creme,477.26,1,10,Carte
2024-12-07,Tanger,C,T002257,C1188,F,50,Alimentation,Huile,201.35,1,0,En ligne
2024-08-08,Fes,E,T002258,C1652,M,40,Sports,Raquette,550.02,1,0,Especes
2024-10-26,Fes,C,T002259,C1322,M,24,Vetements,Jean,869.65,1,0,Especes
2024-12-23,Fes,E,T002260,C1335,M,37,Maison,Chaise,978.37,1,10,Carte
2024-03-16,Tanger,D,T002261,C1690,F,22,Electronique,Ecouteurs,500.92,1,5,Especes
2024-11-15,Fes,B,T002262,C1406,F,16,Beaute,Parfum,194.02,2,10,En ligne
2024-11-09,Rabat,A,T002263,C1388,F,18,Alimentation,Cafe,57.19,3,10,En ligne
2024-05-05,Marrakech,A,T002264,C1663,M,28,Alimentation,The,208.05,3,0,Especes
2024-09-15,Casablanca,C,T002265,C1242,F,21,Beaute,Maquillage,696.63,2,0,En ligne
2024-01-03,Tanger,D,T002266,C1067,M,32,Vetements,Jean,254.63,1,0,Especes
2024-02-13,Tanger,C,T002267,C1164,F,28,Vetements,Chaussures,610.85,4,15,Especes
2024-09-25,Casablanca,C,T002268,C1348,M,32,Alimentation,Pates,99.45,2,0,Carte
2024-03-09,Marrakech,B,T002269,C1186,M,42,Vetements,Veste,181.38,1,0,Carte
2024-03-25,Fes,A,T002270,C1601,F,41,Alimentation,Cereales,71.35,1,0,Especes
2024-07-02,Casablanca,A,T002271,C1565,F,24,Electronique,Ecouteurs,2141.43,1,5,En ligne
2024-08-07,Casablanca,C,T002272,C1598,F,30,Sports,Halteres,1510.61,2,10,Especes
2024-02-09,Rabat,C,T002273,C1531,M,27,Electronique,Clavier,2731.88,1,0,Especes
2024-10-26,Agadir,D,T002274,C1484,F,46,Alimentation,The,140.86,1,0,Especes
2024-06-14,Tanger,C,T002275,C1408,M,33,Vetements,Veste,688.84,2,5,Especes
2024-12-16,Marrakech,E,T002276,C1000,F,59,Vetements,Veste,456.92,2,5,En ligne
2024-02-09,Agadir,E,T002277,C1698,M,18,Sports,Chaussures Running,683.32,2,0,En ligne
2024-10-05,Fes,E,T002278,C1387,F,33,Vetements,Robe,353.93,2,5,Especes
2024-10-06,Agadir,A,T002279,C1564,F,36,Maison,Table,948.69,1,5,En ligne
2024-12-09,Marrakech,E,T002280,C1342,M,16,Beaute,Serum,77.16,2,0,Especes
2024-12-27,Marrakech,E,T002281,C1273,F,20,Beaute,Shampooing,506.21,1,0,En ligne
2024-02-13,Marrakech,A,T002282,C1197,F,46,Maison,Miroir,1148.38,1,0,En ligne
2024-02-02,Tanger,A,T002283,C1427,F,,Maison,Tapis,325.17,2,10,Carte
2024-01-01,Agadir,A,T002284,C1673,M,31,Alimentation,The,151.7,3,0,Especes
2024-05-31,Tanger,A,T002285,C1117,M,30,Alimentation,Cereales,177.2,2,5,En ligne
2024-12-02,Tanger,B,T002286,C1113,M,31,Beaute,Maquillage,543.16,2,10,Carte
2024-03-07,Fes,D,T002287,C1378,M,36,Maison,Tapis,1038.67,1,5,En ligne
2024-02-13,Casablanca,E,T002288,C1143,F,27,Vetements,Robe,183.08,1,15,En ligne
2024-08-09,Tanger,C,T002289,C1447,F,42,Vetements,Robe,495.9,1,0,Carte
2024-11-20,Tanger,D,T002290,C1375,F,16,Sports,Tapis Yoga,1133.55,1,10,Especes
2024-02-15,Fes,A,T002291,C1181,M,32,Alimentation,The,44.72,3,0,En ligne
2024-12-03,Casablanca,C,T002292,C1361,F,34,Vetements,Sweat,668.77,2,0,Especes
2024-05-15,Agadir,D,T002293,C1245,F,57,Electronique,Smartphone,977.86,2,5,Especes
2024-11-04,Marrakech,A,T002294,C1210,M,39,Alimentation,Pates,194.98,1,0,Carte
2024-06-23,Tanger,C,T002295,C1193,F,18,Electronique,Casque,1848.79,1,5,Carte
2024-05-30,Agadir,A,T002296,C1068,M,35,Beaute,Shampooing,559.7,1,0,Especes
2024-08-06,Rabat,D,T002297,C1569,F,16,Alimentation,Riz,47.92,2,10,En ligne
2024-08-09,Fes,C,T002298,C1288,M,29,Alimentation,Huile,151.79,2,0,Especes
2024-07-21,Marrakech,E,T002299,C1433,F,40,Sports,Velo appartement,152.38,3,0,En ligne
2024-04-28,Rabat,C,T002300,C1213,M,39,Alimentation,The,116.42,1,15,Carte
2024-05-11,Tanger,B,T002301,C1223,M,30,Electronique,Smartphone,1623.9,1,5,Carte
2024-08-18,Casablanca,D,T002302,C1698,F,51,Vetements,Chaussures,771.23,1,10,Carte
2024-09-11,Rabat,A,T002303,C1108,F,32,Vetements,Chaussures,677.26,2,0,Especes
2024-03-21,Agadir,E,T002304,C1631,F,31,Vetements,T-shirt,395.5,1,10,En ligne
2024-04-08,Tanger,A,T002305,C1531,M,41,Beaute,Creme,375.8,1,10,Especes
2024-08-10,Agadir,E,T002306,C1587,M,35,Sports,Velo appartement,1363.81,1,0,En ligne
2024-02-21,Agadir,D,T002307,C1627,F,,Sports,Chaussures Running,1711.04,3,0,Especes
2024-11-05,Tanger,A,T002308,C1013,M,37,Vetements,Chaussures,445.47,3,5,Especes
2024-05-05,Fes,A,T002309,C1456,M,43,Alimentation,Cafe,142.72,1,10,En ligne
2024-04-17,Tanger,D,T002310,C1045,F,53,Vetements,T-shirt,566.73,2,0,Carte
2024-07-29,Fes,C,T002311,C1073,F,18,Beaute,Maquillage,143.9,3,0,En ligne
2024-08-14,Tanger,A,T002312,C1480,F,36,Maison,Lampe,1143.32,1,0,En ligne
2024-03-02,Casablanca,D,T002313,C1268,F,31,Alimentation,Cereales,212.57,1,10,En-ligne
2024-12-01,Rabat,A,T002314,C1276,M,52,Alimentation,Cereales,114.48,2,15,Especes
2024-08-14,Fes,A,T002315,C1154,M,18,Electronique,Souris,1244.25,3,5,Carte
2024-02-24,Marrakech,A,T002316,C1267,,25,Maison,Coussin,1055.16,2,0,Carte
2024-09-23,Rabat,E,T002317,C1435,M,53,Vetements,Robe,890.8,2,5,Carte
2024-12-29,Casablanca,E,T002318,C1107,F,34,Beaute,Serum,51.03,1,0,Carte
2024-02-01,Fes,C,T002319,C1175,M,25,Electronique,Casque,2024.19,2,0,En ligne
2024-12-15,Agadir,B,T002320,C1174,F,46,Alimentation,The,42.17,2,5,Especes
2024-09-04,Tanger,C,T002321,C1142,M,38,Alimentation,Cereales,74.16,1,0,CB
2024-03-26,Rabat,D,T002322,C1389,F,50,Maison,Chaise,1073.12,1,0,En ligne
2024-10-20,Tanger,C,T002323,C1109,M,42,Alimentation,Huile,112.49,3,0,Carte
2024-02-27,Tanger,D,T002324,C1379,F,39,Alimentation,Cereales,55.69,1,10,Especes
2024-03-05,Agadir,D,T002325,C1278,M,25,Electronique,Smartphone,2464.8,1,0,En ligne
2024-04-12,Rabat,A,T002326,C1109,,35,Sports,Tapis Yoga,1766.73,1,0,Carte
2024-04-30,Tanger,C,T002327,C1389,F,44,Electronique,Clavier,2955.39,1,0,En ligne
2024-09-20,Agadir,A,T002328,C1440,M,17,Vetements,Sweat,217.01,2,0,Especes
2024-06-06,Casablanca,D,T002329,C1122,M,29,Sports,Tapis Yoga,435.84,1,0,Especes
2024-05-12,Rabat,B,T002330,C1229,F,67,Electronique,Ecouteurs,2785.42,3,0,Especes
2024-04-06,Fes,D,T002331,C1609,M,23,Alimentation,Cafe,100.68,1,0,Especes
2024-04-06,Marrakech,D,T002332,C1107,F,33,Alimentation,Riz,162.5,2,0,En ligne
2024-09-13,Tanger,E,T002333,C1669,M,33,Maison,Miroir,1160.91,2,0,En ligne
2024-07-22,Fes,B,T002334,C1295,F,16,Alimentation,Cereales,103.76,1,0,Especes
2024-08-01,Fes,D,T002335,C1354,F,35,Sports,Velo appartement,1096.86,2,5,CB
2024-01-11,Marrakech,C,T002336,C1214,M,59,Maison,Table,645.15,2,0,Especes
2024-10-28,Fes,E,T002337,C1000,F,16,Alimentation,Pates,182.61,1,5,Especes
2024-12-28,Fes,A,T002338,C1180,F,45,Vetements,Veste,780.85,1,0,En ligne
2024-12-13,Marrakech,E,T002339,C1240,F,49,Electronique,Clavier,1498.87,1,0,Carte
2024-01-20,Rabat,B,T002340,C1610,F,44,Alimentation,Riz,138.87,2,0,Carte
2024-03-17,Casablanca,A,T002341,C1544,F,39,Vetements,Jean,764.24,2,0,En ligne
2024-02-27,Fes,A,T002342,C1635,M,34,Maison,Coussin,1139.95,1,0,Especes
2024-07-27,Fes,D,T002343,C1688,F,29,Maison,Tapis,948.29,1,5,En ligne
2024-02-27,Marrakech,B,T002344,C1077,F,43,Vetements,Veste,285.69,1,10,En ligne
2024-10-15,Agadir,B,T002345,C1423,M,35,Vetements,Veste,175.38,1,10,Carte
2024-09-18,Rabat,B,T002346,C1185,M,53,Beaute,Shampooing,504.67,1,0,Carte
2024-11-09,Rabat,A,T002347,C1613,M,39,Sports,Halteres,634.48,2,0,Carte
2024-01-26,Marrakech,B,T002348,C1657,F,43,Maison,Miroir,503.61,2,0,En ligne
2024-01-26,Agadir,A,T002349,C1018,M,36,Sports,Chaussures Running,692.28,1,0,Especes
2024-08-30,Casablanca,A,T002350,C1133,M,52,Alimentation,Huile,33.15,1,5,En ligne
2024-05-28,Agadir,C,T002351,C1135,F,44,Maison,Miroir,651.51,2,15,En ligne
2024-07-04,Fes,E,T002352,C1392,M,41,Electronique,Tablette,217.11,2,0,En ligne
2024-08-16,Rabat,C,T002353,C1315,F,42,Electronique,Ecouteurs,689.9,1,5,Especes
2024-07-21,Tanger,E,T002354,C1171,M,39,Electronique,Souris,1263.33,1,10,Especes
2024-08-11,Fes,B,T002355,C1540,M,40,Beaute,Shampooing,659.59,2,10,Especes
2024-06-24,Agadir,C,T002356,C1546,F,23,Alimentation,Riz,83.34,1,10,CB
2024-02-15,Tanger,C,T002357,C1204,F,23,Electronique,Ecouteurs,659.2,2,0,En ligne
2024-08-07,Fes,A,T002358,C1450,F,39,Maison,Coussin,510.95,1,15,Especes
2024-03-23,Rabat,B,T002359,C1607,M,50,Maison,Lampe,73.72,1,0,Carte
2024-06-03,Casablanca,C,T002360,C1018,F,33,Sports,Tapis Yoga,516.83,1,15,Carte
2024-12-16,Tanger,D,T002361,C1241,F,25,Maison,Table,1330.56,1,0,Carte
2024-09-25,Agadir,E,T002362,C1001,F,28,Alimentation,Huile,66.69,2,0,Carte
2024-03-08,Fes,B,T002363,C1045,F,51,Electronique,Tablette,3352.01,1,5,Especes
2024-06-01,Agadir,D,T002364,C1433,M,30,Alimentation,Cereales,20.13,1,10,Especes
2024-07-07,Fes,C,T002365,C1020,M,31,Beaute,Creme,555.96,2,5,Especes
2024-03-29,Marrakech,A,T002366,C1238,F,27,Maison,Lampe,1056.86,2,10,Carte
2024-12-20,Fes,E,T002367,C1633,F,30,Electronique,Tablette,2721.66,3,0,Especes
2024-03-06,Agadir,D,T002368,C1471,M,39,Vetements,Sweat,191.22,1,0,Carte
2024-06-24,Rabat,A,T002369,C1645,M,37,Alimentation,Huile,39.98,1,10,Carte
2024-12-02,Agadir,A,T002370,C1373,F,31,Maison,Tapis,65.02,1,0,Especes
2024-04-27,Agadir,E,T002371,C1611,M,64,Maison,Table,129.97,1,0,Especes
2024-05-26,Casablanca,E,T002372,C1153,M,29,Vetements,Chaussures,119.15,2,0,Especes
2024-02-11,Tanger,E,T002373,C1325,F,63,Electronique,Souris,2846.78,1,10,Especes
2024-02-28,Agadir,D,T002374,C1549,F,51,Maison,Lampe,202.36,1,0,En ligne
2024-12-17,Fes,A,T002375,C1198,M,34,Vetements,Chaussures,845.23,2,0,En ligne
2024-10-25,Agadir,B,T002376,C1522,F,37,Maison,Chaise,1375.21,1,0,Carte
2024-05-02,Casablanca,D,T002377,C1137,F,,Vetements,Veste,232.07,2,0,En ligne
2024-01-22,Fes,A,T002378,C1228,M,25,Electronique,Smartphone,2213.8,2,0,Carte
2024-10-01,Fes,E,T002379,C1224,F,40,Alimentation,Riz,124.87,1,,Especes
2024-11-05,Tanger,D,T002380,C1258,F,37,Alimentation,The,171.11,2,10,En ligne
2024-09-26,Agadir,B,T002381,C1015,M,46,Sports,Raquette,1074.74,2,0,Especes
2024-06-24,Rabat,B,T002382,C1246,M,28,Alimentation,Cafe,198.45,1,0,Carte
2024-10-15,Fes,B,T002383,C1025,F,46,Alimentation,Cereales,195.78,2,10,carte
2024-07-18,Agadir,E,T002384,C1306,M,31,Beaute,Maquillage,608.57,1,10,En ligne
2024-06-27,Casablanca,B,T002385,C1391,M,55,Vetements,Veste,118.41,1,15,Especes
2024-11-10,Tanger,B,T002386,C1454,F,34,Alimentation,Cereales,116.8,1,5,Carte
2024-08-12,Casablanca,D,T002387,C1013,M,43,Maison,Miroir,740.78,2,0,Especes
2024-02-03,Fes,D,T002388,C1472,M,36,Maison,Tapis,220.11,1,0,Carte
2024-07-20,Marrakech,A,T002389,C1307,F,21,Beaute,Creme,584.93,1,0,Especes
2024-08-31,Rabat,E,T002390,C1333,F,19,Sports,Velo appartement,1385.25,1,0,Carte
2024-09-16,Marrakech,E,T002391,C1503,F,24,Beaute,Savon,492.5,1,0,CB
2024-06-11,Marrakech,D,T002392,C1470,F,27,Alimentation,Riz,41.05,1,0,En ligne
2024-04-30,Fes,C,T002393,C1584,M,,Alimentation,Cereales,185.57,4,0,Carte
2024-07-24,Fes,A,T002394,C1490,F,34,Electronique,Ecouteurs,276.57,2,0,En ligne
2024-02-01,Agadir,C,T002395,C1138,F,30,Alimentation,Huile,128.11,2,0,Carte
2024-01-16,Rabat,E,T002396,C1092,M,20,Sports,Raquette,1176.63,1,0,Carte
2024-10-09,Agadir,E,T002397,C1121,M,56,Electronique,Clavier,2205.14,1,10,En ligne
2024-09-19,Marrakech,B,T002398,C1138,F,28,Vetements,Jean,132.07,1,0,Especes
2024-04-10,Rabat,A,T002399,C1367,F,23,Alimentation,Huile,19.35,1,5,En ligne
2024-09-05,Agadir,B,T002400,C1627,M,33,Vetements,Jean,263.71,2,0,Especes
2024-01-25,Tanger,E,T002401,C1684,F,54,Vetements,Jean,772.63,1,5,Especes
2024-12-08,Rabat,A,T002402,C1190,M,38,Electronique,Ecouteurs,1258.1,1,5,Especes
2024-09-23,Marrakech,D,T002403,C1366,M,19,Sports,Velo appartement,513.66,1,0,Carte
2024-07-31,Casablanca,C,T002404,C1520,F,27,Electronique,Tablette,1559.59,2,5,Carte
2024-11-12,Fes,B,T002405,C1550,M,36,Maison,Miroir,434.75,1,0,Carte
2024-08-29,Agadir,D,T002406,C1252,M,17,Beaute,Maquillage,474.11,1,10,En ligne
2024-06-03,Agadir,B,T002407,C1299,F,,Beaute,Savon,349.8,1,0,En ligne
2024-08-17,Rabat,C,T002408,C1206,F,32,Vetements,Chaussures,668.11,2,0,Carte
2024-08-14,Rabat,D,T002409,C1115,M,28,Electronique,Souris,2132.42,2,0,Carte
2024-01-20,Marrakech,C,T002410,C1184,F,28,Alimentation,Huile,94.04,2,0,En-ligne
2024-02-03,Casablanca,A,T002411,C1050,M,44,Maison,Tapis,1316.79,1,0,En ligne
2024-07-30,Tanger,D,T002412,C1001,F,24,Maison,Lampe,1195.79,3,0,Especes
2024-04-07,Rabat,A,T002413,C1179,F,46,Alimentation,Cereales,127.4,2,10,Carte
2024-11-17,Casablanca,A,T002414,C1533,M,43,Maison,Lampe,1045.31,1,,Carte
2024-01-24,Agadir,C,T002415,C1659,F,30,Electronique,Tablette,482.25,2,0,CB
2024-03-25,Agadir,B,T002416,C1648,M,33,Beaute,Serum,393.93,1,15,Especes
2024-05-14,Tanger,B,T002417,C1613,M,29,Alimentation,Cereales,54.21,2,10,CB
2024-12-09,Casablanca,E,T002418,C1453,M,46,Alimentation,Cafe,14.76,1,0,En ligne
2024-01-02,Agadir,E,T002419,C1019,F,35,Vetements,Veste,868.47,1,10,Carte
2024-03-04,Casablanca,A,T002420,C1489,M,17,Vetements,Robe,464.79,1,0,Carte
2024-11-28,Marrakech,D,T002421,C1685,F,17,Alimentation,Riz,12.98,2,5,En ligne
2024-11-16,Rabat,B,T002422,C1599,F,37,Maison,Coussin,578.49,1,15,En ligne
2024-09-16,Tanger,B,T002423,C1448,F,36,Alimentation,Cereales,199.09,1,5,Carte
2024-12-27,Fes,B,T002424,C1320,F,24,Alimentation,Pates,208.91,2,15,En ligne
2024-05-29,Agadir,C,T002425,C1497,F,49,Vetements,T-shirt,426.16,2,15,Carte
2024-03-19,Agadir,D,T002426,C1006,M,31,Alimentation,The,207.67,3,0,En-ligne
2024-10-30,Agadir,A,T002427,C1120,M,56,Alimentation,The,108.96,3,0,Especes
2024-05-05,Rabat,C,T002428,C1393,M,38,Alimentation,Riz,56.91,2,5,En-ligne
2024-05-28,Casablanca,E,T002429,C1552,F,29,Electronique,Ecouteurs,988.86,1,0,Especes
2024-09-22,Fes,C,T002430,C1678,F,35,Maison,Coussin,873.34,2,10,En ligne
2024-02-07,Casablanca,B,T002431,C1531,F,31,Alimentation,Cereales,213.07,1,0,En-ligne
2024-06-14,Rabat,D,T002432,C1245,M,35,Alimentation,Cereales,118.1,2,0,carte
2024-04-07,Casablanca,B,T002433,C1495,M,21,Vetements,Chaussures,136.38,1,10,Carte
2024-02-12,Agadir,D,T002434,C1080,F,27,Alimentation,Cereales,158.21,3,0,En ligne
2024-07-02,Agadir,D,T002435,C1577,M,50,Alimentation,Cafe,22.15,3,0,Carte
2024-07-14,Rabat,E,T002436,C1403,M,42,Sports,Tapis Yoga,1271.75,2,5,Especes
2024-09-28,Agadir,E,T002437,C1427,F,51,Vetements,Veste,208.52,1,10,Especes
2024-09-04,Marrakech,A,T002438,C1186,M,27,Maison,Tapis,1397,1,0,Especes
2024-02-08,Casablanca,C,T002439,C1104,F,26,Alimentation,Cafe,30.69,2,10,En ligne
2024-02-25,Casablanca,A,T002440,C1635,M,19,Electronique,Souris,2337.58,3,10,Carte
2024-10-21,Rabat,A,T002441,C1468,F,19,Sports,Ballon,830.15,1,0,En ligne
2024-12-04,Tanger,C,T002442,C1634,M,25,Beaute,Serum,690.17,1,0,Carte
2024-11-22,Fes,D,T002443,C1144,F,39,Beaute,Shampooing,88.42,2,10,Carte
2024-12-14,Fes,C,T002444,C1311,M,32,Alimentation,Huile,128.51,1,0,Especes
2024-09-02,Fes,B,T002445,C1177,M,51,Electronique,Souris,287.54,2,0,En ligne
2024-03-12,Tanger,B,T002446,C1550,F,51,Beaute,Savon,469.46,1,10,En ligne
2024-10-26,Marrakech,B,T002447,C1252,M,40,Sports,Halteres,1607.63,1,0,Especes
2024-11-30,Casablanca,E,T002448,C1146,F,35,Electronique,Casque,2296.65,1,10,En ligne
2024-08-21,Agadir,E,T002449,C1526,F,45,Vetements,Veste,395.33,1,0,Especes
2024-04-14,Tanger,A,T002450,C1282,M,46,Electronique,Ecouteurs,2022.91,1,5,En ligne
2024-04-04,Fes,B,T002451,C1186,F,44,Vetements,Veste,480.19,1,15,Especes
2024-10-26,Marrakech,C,T002452,C1072,F,41,Beaute,Savon,378.84,1,0,Especes
2024-06-29,Tanger,A,T002453,C1056,F,36,Alimentation,The,194.42,2,0,Especes
2024-01-07,Marrakech,A,T002454,C1006,,27,Beaute,Serum,638.52,2,10,Especes
2024-01-10,Marrakech,B,T002455,C1485,F,43,Electronique,Ecouteurs,226.41,1,5,Especes
2024-01-25,Rabat,C,T002456,C1461,F,31,Vetements,Sweat,609.31,1,10,Carte
2024-07-20,Rabat,C,T002457,C1580,F,36,Electronique,Souris,2347.35,2,0,En ligne
2024-03-27,Rabat,E,T002458,C1485,M,21,Sports,Chaussures Running,1031.29,1,0,Carte
2024-02-05,Fes,A,T002459,C1239,,37,Beaute,Serum,681.01,1,0,Carte
2024-11-22,Agadir,B,T002460,C1309,M,32,Alimentation,Pates,96.81,2,15,En ligne
2024-02-03,Marrakech,B,T002461,C1436,F,29,Electronique,Smartphone,2838.41,1,5,En ligne
2024-01-01,Marrakech,D,T002462,C1091,M,31,Vetements,Sweat,252.55,1,0,Carte
2024-08-08,Casablanca,E,T002463,C1678,M,38,Electronique,Casque,725.46,2,0,En ligne
2024-09-01,Tanger,C,T002464,C1185,F,41,Alimentation,Pates,41.94,2,0,En-ligne
2024-12-21,Rabat,C,T002465,C1551,M,29,Electronique,Smartphone,1892.47,1,5,Carte
2024-08-11,Fes,E,T002466,C1619,M,48,Alimentation,Huile,27.32,1,10,Carte
2024-04-26,Casablanca,C,T002467,C1223,F,19,Alimentation,Riz,139.82,1,10,En ligne
2024-07-06,Casablanca,B,T002468,C1588,F,40,Beaute,Serum,41.56,2,,Carte
2024-01-02,Rabat,B,T002469,C1327,F,51,Vetements,Robe,673.6,2,0,Especes
2024-10-04,Agadir,C,T002470,C1276,F,,Beaute,Creme,582,1,10,CB
2024-03-03,Marrakech,E,T002471,C1459,,41,Alimentation,Cafe,42.48,1,0,Especes
2024-10-26,Marrakech,D,T002472,C1522,M,41,Maison,Lampe,863.98,2,5,En ligne
2024-01-08,Rabat,E,T002473,C1557,F,34,Alimentation,Pates,158.21,1,0,Especes
2024-10-26,Marrakech,D,T002474,C1045,F,25,Maison,Chaise,713.89,1,0,Especes
2024-06-23,Agadir,A,T002475,C1630,M,37,Vetements,T-shirt,644.86,1,0,Carte
2024-02-19,Fes,C,T002476,C1063,F,38,Sports,Halteres,1518.74,2,0,En ligne
2024-03-19,Agadir,D,T002477,C1483,F,42,Sports,Tapis Yoga,1339.15,1,0,Especes
2024-07-28,Tanger,C,T002478,C1663,M,39,Maison,Lampe,772.78,1,15,Especes
2024-03-19,Agadir,C,T002479,C1015,M,23,Maison,Table,568.07,1,0,Carte
2024-08-28,Agadir,C,T002480,C1414,F,49,Vetements,Chaussures,848.96,2,0,carte
2024-11-24,Casablanca,C,T002481,C1059,M,21,Sports,Ballon,103.49,2,5,En ligne
2024-02-07,Agadir,A,T002482,C1206,F,29,Beaute,Savon,589.1,2,0,Carte
2024-03-15,Fes,C,T002483,C1592,F,29,Electronique,Casque,2017.46,2,0,Carte
2024-12-02,Agadir,A,T002484,C1297,M,44,Maison,Lampe,1338.35,1,15,Especes
2024-04-18,Casablanca,C,T002485,C1277,M,24,Maison,Tapis,104.69,1,0,Carte
2024-08-31,Fes,B,T002486,C1103,M,,Vetements,Robe,409.32,2,0,En ligne
2024-08-11,Fes,A,T002487,C1296,F,36,Vetements,Chaussures,263.02,1,10,Especes
2024-02-28,Tanger,E,T002488,C1252,F,28,Sports,Halteres,632.58,1,10,Carte
2024-10-29,Rabat,B,T002489,C1476,M,53,Alimentation,The,16.68,1,0,Carte
2024-07-03,Agadir,E,T002490,C1632,F,25,Electronique,Tablette,1691.99,1,5,En ligne
2024-04-01,Tanger,C,T002491,C1595,F,47,Electronique,Ecouteurs,3224.89,1,10,En ligne
2024-10-21,Agadir,E,T002492,C1318,F,36,Electronique,Souris,1388.81,1,15,Especes
2024-08-19,Fes,E,T002493,C1057,M,27,Maison,Miroir,783.34,3,5,En ligne
2024-01-15,Agadir,A,T002494,C1217,M,52,Alimentation,Cereales,139.77,2,0,Carte
2024-10-08,Marrakech,B,T002495,C1263,F,42,Alimentation,The,135.26,2,0,Especes
2024-11-26,Agadir,C,T002496,C1547,F,32,Beaute,Parfum,134.01,3,10,Carte
2024-05-21,Marrakech,E,T002497,C1688,M,23,Maison,Lampe,277.44,2,10,Especes
2024-06-09,Agadir,E,T002498,C1570,F,61,Vetements,T-shirt,490.02,2,5,En ligne
2024-04-04,Fes,B,T002499,C1362,F,43,Alimentation,Huile,179.78,1,0,Carte
2024-01-03,Marrakech,B,T002500,C1236,F,41,Vetements,Chaussures,807.42,2,0,Carte
2024-04-17,Agadir,B,T002501,C1690,M,25,Maison,Miroir,567.53,1,5,Especes
2024-03-19,Tanger,C,T002502,C1380,M,40,Beaute,Serum,183.85,1,0,Carte
2024-12-25,Fes,A,T002503,C1269,M,41,Beaute,Parfum,348.13,1,5,En ligne
2024-03-30,Marrakech,A,T002504,C1538,M,36,Sports,Raquette,1066.64,1,10,Especes
2024-12-26,Rabat,E,T002505,C1624,M,30,Maison,Coussin,844.8,1,5,En ligne
2024-01-20,Tanger,C,T002506,C1250,M,40,Alimentation,The,212.38,2,0,Carte
2024-11-08,Marrakech,A,T002507,C1349,F,35,Beaute,Maquillage,673.69,1,5,Especes
2024-09-13,Tanger,C,T002508,C1556,F,32,Electronique,Casque,280.85,1,0,Especes
2024-08-31,Casablanca,B,T002509,C1683,F,45,Electronique,Smartphone,532.66,1,5,En ligne
2024-10-30,Tanger,D,T002510,C1255,M,48,Sports,Tapis Yoga,371.67,2,5,Especes
2024-03-27,Casablanca,C,T002511,C1062,F,47,Sports,Ballon,1699.73,1,10,CB
2024-08-23,Agadir,B,T002512,C1051,F,44,Vetements,Jean,542.24,1,0,Carte
2024-01-21,Agadir,D,T002513,C1079,M,16,Maison,Table,1036.06,1,0,Carte
2024-12-20,Casablanca,A,T002514,C1081,M,22,Maison,Miroir,187.73,1,5,Especes
2024-06-11,Tanger,D,T002515,C1352,F,33,Electronique,Clavier,1539.63,2,10,Carte
2024-02-11,Marrakech,C,T002516,C1213,M,31,Vetements,T-shirt,469.11,2,15,Especes
2024-01-04,Agadir,A,T002517,C1530,F,34,Maison,Chaise,212.8,1,0,Carte
